[0] #InstanceTicker (Type-1) Ver.201903050014.tsv - (c)weepjp (c)kyori19 MIT License.	[1] ScreenName	[2] DomainName	[3] FontColor	[4] BackGroundColor	[5] ImgPath	[6] ImgWidth	[7] ImgLicense	[8] WikiURL	[9] UsersVoiceURL	[10] ImgLicenseURL	[11] AdminsVoiceURL	[12] Missingno.12	[13] Missingno.13
4	i.mi.xeltica.work	i.mi.xeltica.work	#fff	#17a	https://wee.jp/f/i.mi.xeltica.work	18	(favicon.ico)						
4	misskey.rip	misskey.rip	#fff	#17a	https://wee.jp/f/misskey.rip	18	(favicon.ico)						
5	peertube.cpy.re	peertube.cpy.re	#000	#fff, #fff, #fff	https://wee.jp/f/peertube.cpy.re	18	(favicon.ico)	https://ja.mstdn.wiki/PeerTube					
5	peertube.jp.net	peertube.jp.net	#000	#fff, #fff, #fff	https://wee.jp/f/peertube.jp.net	18	(favicon.ico)						
5	tube.h3z.jp	tube.h3z.jp	#000	#fff, #fff, #fff	https://wee.jp/f/tube.h3z.jp	18	(favicon.ico)						
5	video.blender.org	video.blender.org	#000	#fff, #fff, #fff	https://wee.jp/f/video.blender.org	18	(favicon.ico)						
5	tube.yukimochi.jp	tube.yukimochi.jp	#000	#fff, #fff, #fff	https://wee.jp/f/tube.yukimochi.jp	18	(favicon.ico)						
5	peertube.mastodon.host	peertube.mastodon.host	#000	#fff, #fff, #fff	https://wee.jp/f/peertube.mastodon.host	18	(favicon.ico)						
5	peertube.video	peertube.video	#000	#fff, #fff, #fff	https://wee.jp/f/peertube.video	18	(favicon.ico)						
5	peertube.live	peertube.live	#000	#fff, #fff, #fff	https://wee.jp/f/peertube.live	18	(favicon.ico)						
6	juick.com	juick.com	#fff	#000	https://wee.jp/f/juick.com	18	(favicon.ico)						
7	info.ikebuku.ro	info.ikebuku.ro	#000	#eee, #eee, #fff	https://wee.jp/f/info.ikebuku.ro	18	(favicon.ico)						
8	pxlfd.me	pxlfd.me	#000	#fff	https://wee.jp/f/pxlfd.me	18	(favicon.ico)						
10	plus.haruk.in	plus.haruk.in	#fff	#448	https://wee.jp/f/plus.haruk.in	18	(favicon.ico)						
11	osada.app	osada.app	#fff	#334,#334	https://wee.jp/f/osada.app	18	(favicon.ico)						
12	squeet.me	squeet.me	#fff	#059	https://wee.jp/f/squeet.me	18	(favicon.ico)						
